listing_id,id,date,reviewer_id,reviewer_name,comments
9501054,860160325821328102,2023-04-01,420004839,Jackelynn,"This is my second time staying at Gregg's, and like last time, I felt right at home. Gregg is an amazing host!"
9501054,871732979621407686,2023-04-17,160874252,Kim,"Very thoughtful set up: toaster oven, microwave, fridge, coffee maker, dishes, and though I did not use it, I noticed there was even a plug in electric stove. <br/>The bed was very comfortable and the host was kind enough to accommodate a late check out request."
9501054,875367650543676828,2023-04-22,162895451,Pamela,"Gregg is truly a super host. He’s thoughtful and takes care that his guests have a great stay. This is a convenient, clean, & quiet location. Five stars ⭐️"
9501054,880510602883650652,2023-04-29,213762919,Joe,I enjoyed my stay here better than my many business visits to the Hilton Albany and Renaissance Albany. I was able to park my car and walk to all of the important venues in the area. The unit is spacious and comfortable. I'm sure to look u Gregg again next time.
9501054,883344240087187794,2023-05-03,184133160,Hillary,"Great stay! I had a class at the State Archives and it was right around the corner to get there.  Also easy to walk to Lark Street, Pearl Street, and Washington Avenue. I really appreciated the dishes, fridge, microwave and coffee maker- along with having the option to easily walk to pubs, restaurants and coffee shops.  Thanks for the great stay, Gregg!"
9501054,886210116184640966,2023-05-07,167561679,Janet,"Convenient, comfortable. Basement apartment— not a lot of light but if you are using it just as a place to stay overnight and not particularly hang out, it’s great. Gregg was very responsive and friendly. Parking was easy. A great deal."
9501054,889881704477298864,2023-05-12,162895451,Pamela,Always a great stay. Thanks Gregg!
9501054,892086385977547058,2023-05-15,510751987,Marco,.
9501054,902189310587956867,2023-05-29,420371059,Camillo,"Cozy, charming room very close to Albany Downtown. Highly recommended for short-term stay!"
9501054,913750286861059950,2023-06-14,211526727,Detlef,The room was very clean and equipped with all things you need when you are on a longer journey. All attractions are in a near distance to the room and can be reached easily by walking. <br/>Gregg was very helpful and supported with several proposals for restaurants and attractions in town.
9501054,936998363586020034,2023-07-16,251000918,Paul,"Greg’s place is ideal for anyone traveling to Albany for the NY State Museum, or the state governmental offices, both of which are practically next door, as is the All Saints Cathedral. <br/>Parking is on-street and was a bit challenging, as there was a temporary no-parking order while we were there, so we ended up parking around the corner both nights we stayed. <br/>The room is large and comfortable with eclectic vintage furniture and decorations from the 19th and early 20th century. There’s a microwave, toaster oven, coffee maker, and hot plate, so it would be great for an extended stay. Gregg was responsive to our needs. <br/>The space does have a couple challenges: the bathroom door does not have a latch and doesn’t close fully. Additionally, for anyone traveling with small children, there is cracking lead paint in the bathroom and the radiators in the bedroom are exposed. While these issues weren’t problems for us, they might be for other travelers. <br/>All in all, we enjoyed our stay."
9501054,946413747183953721,2023-07-29,479826890,William,Greg was a great host and very responsive. The place is exactly what it looks like and there is a decent amount of space. I was able to work remote with no problem. Somewhat private lower entrance for ease of access. Parking is easy as long as you ask him to get you a pass for street parking. Good value compared to the hotels in the area and very close to a ton of walking attractions. Would recommend.
9501054,950704886991952697,2023-08-04,170587965,Ben,"This basement room was perfectly located for my week of research at the NY State archives, about a 5-minute walk away (or less).  The street parking is slightly competitive, but I always found a spot.  Also, Gregg added me for a temporary parking pass, so I was good to leave me car and walk. The place is more like a hotel room than an apartment - no kitchen (though a microwave and toaster oven).  But the room was good, the value was excellent, and Gregg was helpful.  Would stay here again."
9501054,952883794787928321,2023-08-07,380508737,Patrick,Gregg was a great host the place was very private and clean I felt comfortable and there was more then enough amenities there this was the 2nd air BNB I ever rented and it was the best one so far I will definitely stay there again for sure
9501054,956512522613230576,2023-08-12,162895451,Pamela,Gregg is a wonderful host. I always enjoy my stay.
9501054,966015573905932485,2023-08-25,263086463,Greg,Gregg was very easy to get in touch with and he quickly accommodated some requests I had - a real super host! :)
9501054,968188670418862245,2023-08-28,519044092,Reginald,"Felt Right At Home At Gregg’s. I Loved How He Let Me Be, I Felt Free, At Other Air BNBs I’ve Felt Micromanaged And It’s Frustrating. I Seen Gregg One Time We Had A Small Conversation And We Was On Our Way. He Offered Help Anytime I Needed, I Never Needed It But I Know He Would’ve Supplied It.He Had Everything Fully Stocked, The Space Is Huge. It’s Better In Person. I’ll Definitely Be Renting Again. The Place Is In Walking Distance Of The Greyhound And Central Ave. Where Everything Pretty Much Is."
9501054,973187291738447012,2023-09-04,81454408,Darlene,Convenient to the highway and to state offices. A great place for a overnight stop on a road trip.  Is exactly as advertised and Gregg is a great host
9501054,978966711283288234,2023-09-12,335915833,Brian,"Excellent location one block from Empire State Plaza. Old building, but well maintained and clean. Neighborhood felt transitional, but no significant safety concerns. Be sure to ask host about arrangements for a street parking pass and pay close attention to the parking signs, especially on Sunday and Monday night."
9501054,980518888995499933,2023-09-14,100516164,Pierre,Le logement de Gregg est très agréable. La chambre ressemble plus à un studio de part sa grandeur et son aménagement ! Nous avons passé un très bon séjour chez Gregg
9501054,983315123153640048,2023-09-18,489970016,Florian,"Kommunikation war gut. Unterkunft ist groß, hat ein eigenes Bad, Kühlschrank, alles da. Die Unterkunft ist auch fast ganz sauber. Allerdings ist sie Parterre, was sie sehr dunkel macht. Und das Foto zeigt das Hauseingang, nicht den Wohnungseingang. Das ist ungenau."
9501054,992117272194210954,2023-09-30,84992151,David,"If you are looking for a place that’s quiet, clean, has a comfortable bed and close to the convention hall, look no further. This Airbnb is marked in my book as the place to stay. We own 6 Airbnbs and know a good one when we see it."
9501054,1000014233060196279,2023-10-11,428020731,Barry,Gregg is the best! You'd be foolish to not stay at his place. Given it is right at the empire state plaza it is not noisy at all! And 250 ft from the friendliest bar/ restaurant in town. 6 stars!
9501054,1023296287500279814,2023-11-12,534014586,Rodrigo,Gregg is a super host. Everything was perfect
9501054,1029120617299335808,2023-11-20,269326996,Geoffrey,"Gregg's place was a great choice for my stay in Albany. The location is walkable, easy to access from transit, and feels safe. The room was clean, comfortable, and spacious. The fridge and microwave are great features as well. Gregg is responsive and he made sure I was enjoying my stay."
9501054,1038450528620877336,2023-12-03,538231413,David,Was in town for a couple nights to watch Siena and Albany basketball. Would stay there again.
9501054,1056646374843403216,2023-12-28,530387686,Harold,As before great place to stay any problems Gregg wa there to help very very comfortable peaceful just what I want will recommend Gregg to anyone thanks Gregg see you in About 6 weeks Harry
9501054,1067416434279422137,2024-01-12,162895451,Pamela,It’s always a great stay. Gregg is a fantastic host.
9501054,1074672909067675694,2024-01-22,154971271,Jeannie,"This is the 2nd time I’ve stayed with Gregg and he is the best host I’ve ever stayed with! Very thoughtful, helpful and caring. I’m already planning another stay within the next few months. I cannot recommend this place enough!! ⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️"
9501054,1092887555533556470,2024-02-16,162895451,Pamela,It’s always a good stay at Gregg’s. He’s an excellent host and always available if anything comes up.
9501054,1094241406300601838,2024-02-18,9639030,Tiana,"Great place, location and value. Gregg was commuicative and i would both return and recommend!"
9501054,1102209620569372201,2024-02-29,323635882,José,"Good place to stay for a few nights. Room has ample space and most of what is necessary for eating (but not cooking) food and resting. Stayed for a few nights in winter and the room felt cold, so I had to keep a small electric heater running all the time, as the radiators did not work. There were some cobwebs behind the bed and some dust on the surface of furniture. It felt like sleeping in an antique shop, but overall a good experience, for a reasonable value. I did expect at some point to be able to wash my dish in the kitchen but it was not available, so at the owner's instructions, washed my dish in the bathroom sink which was a bit odd. Gregg was nice and generally, a good host."
9501054,1105916462764605733,2024-03-05,107793022,Jake,"Very nice spot in reasonable distance from Capitol area. Not the ritz, but perfectly suitable for an easy place to crash for a night or two. Gregg was great!"
9501054,1107350984687884182,2024-03-07,110525850,John,Gregg was very responsive to my request to check in an hour early and also to my request for restaurant recommendations. Helpful in every way.
9501054,1110203648737299163,2024-03-11,548017888,Jamie,very nice place and host
9501054,1110987144660037274,2024-03-12,107793022,Jake,"Second time I stayed at Greggs and unfortunately this one was not as pleasant. There was an immediate cigarette smell walking inside that remained inside the room. That plus a very large, yellow stain on the bathroom rug made this a considerably less nice experience."
9501054,1112371627837039461,2024-03-14,5928256,Brian,Gregg was friendly and communicated well before and during the stay. The place was as described and suited my needs well.
9501054,1120300701315691299,2024-03-25,189427818,Andy,Very lovely neighbourhood with lots of great food!
9501054,1123212622104116862,2024-03-29,162895451,Pamela,Always my first choice of AirBnbs in Albany. Gregg is an excellent host.
9501054,1125379272240420060,2024-04-01,206936149,Alison,Nice room in historic neighborhood close to downtown.
9501054,1126884570718681949,2024-04-03,8695303,Garrett,"I was only stopping over in Albany for the evening, but it was a lovely place to get a good night's sleep. Spacious and cozy!"
9501054,1128295053210814814,2024-04-05,569697460,Sandra,"Great stay, perfect room. It has a private entrance and bath and all the essentials. It feels like a mini studio. Would recommend."
9501054,1137041090966760995,2024-04-17,74350927,Karen,"Gregg""s place is excellent especially if you're going to an event at the MVP Arena which is about a 10 minute walk. I am definitely booking Gregg's place again. It's a nice old row house, I loved it!"
9501054,1137694381832711870,2024-04-18,162895451,Pamela,Thanks Gregg for the stay!! Always great.
9501054,1147869340081904055,2024-05-02,138044738,Marguerite,"Nice space, very helpful host, will stay again."
9501054,1154360795831447492,2024-05-11,162895451,Pamela,A great place to stay! Gregg is a very kind and thoughtful host!
9501054,1160967524761390991,2024-05-20,302742926,Constant,Fabulous host and informative. Easy to get to and great location. Would book again. Thank you 😊
9501054,1163140560003409893,2024-05-23,7312789,Alyssa,Gregg is an excellent host and the location was perfect! <br/>10 -15 min walk through the concourse to the LOB and Capitol. Tucked away just off the action. Was quiet and comfortable and had everything I needed. Highly recommend!
9501054,1169607511874853570,2024-06-01,91514925,Ryan,"For a cozy room in a nice area with great food nearby, this was a good deal I would stay again if I return to Albany."
9501054,1178305909959336154,2024-06-13,372721384,Ashley,"Space looked like the photos, but the neighborhood felt a little unsafe at times as two young women walking around (specifically after dark)<br/>The bathroom door does not latch all the way which made it feel less private"
9501054,1181273388542288915,2024-06-17,241511573,Isaiah,Was a great stay
9501054,1191383358138557757,2024-07-01,539290151,Dillan,"Really nice place to stay, comfortable, reliable and easy to access. This place has everything you need if you are planning on staying here for some time to visit Albany."
9501054,1198601155311293488,2024-07-11,346297796,Takim,Gregg was a great host this is a great space to be in and I will be back whenever I can
9501054,1205855064457633424,2024-07-21,586179339,Edward,"Great location, I came for an event at the Capital Center and it was super easy to get to. The room was nice and spacious and Gregg was really nice to talk with!"
9501054,1213111848119518032,2024-07-31,132886160,Anh,"Great location, close to downtown, easy to walk around. The room is a bit vintage but functional and has everything you need for a short term stay. Overall, a good place to stay!"
9501054,1213808218717416932,2024-08-01,317811312,Melisa,It was great to spend the night. Very private and Gregg was a great host.
9501054,1233418287173064097,2024-08-28,13497785,Caitlin,"Great room, walking distance from the bus station. Very easy check in and out. INCREDIBLY comfortable bed and pillows, nice warm shower, amazing plush carpet.<br/>Cooking facilities including microwave, kettle, fridge and hotplate- didn't have a chance to use these but it was an impressive set up!<br/>Gregg was so helpful by text despite us arriving very late at night, and leaving early."
10768745,61539633,2016-02-05,22294427,John,Elizabeth is great and communicates well.  I was a last minute booking and it went off without a hitch.  Elizabeth was great and helpful and very knowledgable about the history of the area.  The neighborhood is fantastic.  Off street parking is nice too.
10768745,68891151,2016-04-07,12531358,Marilyn,"I am a graduate student at U. Albany and wanted to stay in a quiet room near the school for a month while I worked on comprehensive exams. The room that Liz had available was quiet, in a great location in a peaceful neighborhood, close to shops, restaurants, and the school. The off street parking pot was convenient. Liz was a great host - flexible, accommodating and thoughtful - she put a table in the room for me to use as a workspace. 
<br/>"
10768745,73088609,2016-05-06,44679856,Carla,"I am a night shift worker and needed somewhere to get some R&R before my next shift. Liz made it so easy to get there, as well as have a lovely room with private bath to myself. Coming and going was also made easy. Thank you Liz!  "
10768745,74603559,2016-05-16,45239367,Yifan,Elizabeth is really nice and hospitable. She gave me a very warm welcome when I got there. Her place is in a park and the environment is very good. The room is very large and comfortable with a private bathroom. There is also a parking place. This is the place you want to spend the rest of life in.
10768745,76480805,2016-05-27,45555252,Pamela,"Beautiful and quiet neighborhood. Lovely setting in upscale location. The room was large and private bathroom a plus. I am 50, so my main complaint was the convertible sofa bed. Not very restful. If you are looking for quiet and a pool with shady deck space this summer, this place is for you! Awesome TV!"
10768745,82974956,2016-06-30,74503769,Thomas,Neighborhood was very quiet and private.  Enjoyed taking walks in the area in the evenings and there were a couple of places to shop or eat very nearby
10768745,84058360,2016-07-05,2722216,Wes,"I had a very nice stay at Elizabeth's place.  Refrigerator, microwave, wireless internet, parking, and private bathroom are included.  Nice neighborhood, and check-in and check-out were easy.  Would stay again! "
10768745,86931242,2016-07-18,76380273,Johannah,"My stay was wonderful! Studio is clean and exactly as described with access to a deck and a pool! Liz is a great host, very available if you have any problems but also gives plenty of privacy."
10768745,88716283,2016-07-25,36893068,Brian,"Thank you for your accommodation, the studio was very comforting and beautiful!"
10768745,89245884,2016-07-27,14095028,Marta,"I came to Albany for the New York Bar Exam. The studio was very comfortable and spacious and the neighbourhood is very peaceful. There is also a private bathroom. Elizabeth is a very warm and kind person who made my stay less stressful and helped me a lot! She was so kind to pick me up from the bus station, drive me to the exam site and arranged for a place where I could leave my luggage and pick it up after the last exam. We could only wish for more hosts who are so kind!"
10768745,92543442,2016-08-09,82718797,Debra,"My stay at this location was everything I expected.  I appreciated the off street parking and quiet neighborhood.  The space was large and comfortable.  Bathroom facilities were great.  I've slept on many fold out couches in my time and was a bit concerned by a previous reviewer's experience.  I slept very comfortably.  Thank you, Liz!"
10768745,96139293,2016-08-21,87119914,Timothy,"Liz was a great host- easy to talk to and very conscientious about making my stay as comfortable as possible- not only at her place and but in Albany altogether. Liz was also very respectful of my privacy. 
<br/>The self -contained room had everything I needed for a nine-day stay, very pleasant, and the built-in pool in the back is an extra bonus. Would definitely recommend staying there."
10768745,97442438,2016-08-27,88220010,Alison,"While I wasn't able to meet her, Elizabeth was a wonderful host. The room was absolutely lovely, and was everything I expected. The pull out couch was very comfortable, and I slept very well on it. I also liked being able to keep food cold for the week, and a way to heat it up. The neighborhood was very nice, and I felt comfortable taking a long walk around after work. I'm glad I was able to stay in such a welcoming place!"
10768745,97525871,2016-08-27,22059112,Julia,"Very nice host, Liz gave us a very friendly and pleasant welcome. 
<br/>Good and quiet neighborhood.
<br/>"
10768745,97771502,2016-08-28,95755,Rosedel,"Elizabeth was great, courteous and helpful. The apartment was lovely, neat and true to the pictures. Would stay here again. "
10768745,102614041,2016-09-18,1740107,Dan,Checked in midday swam in the pool watched some college football. The Victorian decor was beautifully rhymed with heart of pine spotless floors. 
10768745,103100501,2016-09-20,95024412,Anisha,"Elizabeth is very friendly. She replied almost immediately. If you plan to stay here please make sure you know that there are no switches, there is a knob to turn the lights on. The studio is gorgeous, very nicely done, well maintained. I highly recommend staying here."
10768745,104443353,2016-09-26,95845410,Emaly,The room was great and very convenient.  Quite a steal for the price!
10768745,106681141,2016-10-07,22694319,Erica,"Liz left perfect instructions for how to get into her studio and was very accommodating of my ad lib arrival. Her place is exactly as pictured, and she was very attentive and accessible over text. I enjoyed the lovely neighborhood and felt safe and comfortable. "
10768745,107646228,2016-10-11,33617284,Valeria,Great location. The place was well equipped with everything needed for a pleasant stay. Communication was excellent. 
10768745,108111625,2016-10-14,36893068,Brian,"Beautiful studio apartment, thank you for the accommodation."
10768745,109881879,2016-10-23,82718797,Debra,"The accommodations are easily accessible.  I like to come and go as I please, and this location worked well.  The neighborhood is quiet and has sidewalks for anyone looking to take a walk.  Off street parking is a plus."
10768745,110978073,2016-10-29,42219433,Anne,"Usually when I imagine taking a trip by myself, I imagine having a luxurious room in which to relax--and then the reality is disappointing because I'm too cheap to get anything but the least expensive hotel room.
<br/>
<br/>This was the exception.  Elizabeth's studio is entirely charming and quite spacious.  The bed was soft and cozy, and the photos on Airbnb do not do justice to how adorable the place is.  It's in a quiet residential area of rather stately houses but walking distance to a CVS and Dunkin' Donuts and a 10-15 drive to downtown Albany.  I would definitely return if I was coming back to Albany."
10768745,113712012,2016-11-13,16286162,Pat,"I happened to stay at Elizabeth's studio while visiting my daughter at Albany college of Pharmacy. I loved the Victorian style decoration in the studio, clean comfortable, self-contained, quiet and tree lined neighborhood.  The neighborhood is close to Albany Medical Center, St. Peter's hospital, Sage College and Albany Law School. Elizabeth was thoughtful and responsive. Will stay again"
10768745,114197818,2016-11-16,103267221,Lauren,"Meeting Liz was the best part of my trip to Albany! She is a warm host who put so much loving kindness into my stay, even offering me a ride to work and showing me other parts of her home. The neighborhood felt very safe and Liz's house is a block from the bus line to Albany Medical Center and downtown Albany. "
10768745,116005121,2016-11-27,92894105,Lindsay,Great location.  Very quiet and private.  
10768745,116454157,2016-11-30,45775085,Dardan,Great place.
10768745,117070491,2016-12-04,9811770,Jon,I very much enjoyed my stay with Liz in Albany. The room was well appointed and very comfortable. The location is in a nice neighborhood close to local restaurants and bars with easy access to downtown and major thoroughfares. Liz is always quick to respond to a message and made sure that all was well with the stay. I would highly recommend checking out her place when visiting Albany!
10768745,120466245,2016-12-10,95660676,Shreedevi,"The space was lovely and well decorated. It was homey. However, I could not get any sleep! The bed is so uncomfortable and I kept waking up. "
10768745,121037738,2016-12-13,100582451,Elizabeth,Clean and easy for a quick trip 
10768745,121692943,2016-12-18,24397565,Nicole,"Liz's place was perfect. It's a spacious studio and beautifully decorated. There was a fridge, freezer, toaster, and electric kettle. The bed was comfy and the bathroom had a tub! There's parking near the front door and the entrance to the studio is directly after walking in, so it's private. I had a wonderful stay!"
10768745,122719438,2016-12-25,63961589,Jane,"Elizabeth was there to greet me and very welcoming. Her home was on a quiet street in town but close to restaurants, shopping and night life. The bed was so comfortable and the place was set up so nice. I will come again the next time that I am in Albany visiting grandchildren."
10768745,123764484,2016-12-30,4755802,Martin,Spacious historic suites with tall ceilings. Location is very walkable in an older neighborhood featuring a large public green. A quiet single family neighborhood. A short walk to nearby commercial uses and quick drive to main roadways. 
10768745,125027707,2017-01-03,95503584,Mirrah,Elizabeth was an exceptional host. She personally came to pick me up from the station and made sure the room I stayed in had everything I possibly needed. The room was beautifully decorated with a mini kitchen and an attached bathroom and had a lot of amenities. The place was very close to CVS and dunkin and Subway and other restaurants. I'd definitely stay with her again if I ever visit Albany again.
10768745,126402739,2017-01-11,110141728,Kathy,"You will not be disappointed.  Good value, safe, clean and ver comfortable.  Would definitely return."
10768745,126517349,2017-01-12,75637270,Amina,Great place and great deal. Close to everything. Are room was upgraded for no fee which was very kind. Would definitely return.
10768745,127184170,2017-01-16,37836354,Joseph,Liz's place is great!! Clean and comfortable. Would stay again next time I'm in Albany 
10768745,127722016,2017-01-20,14095028,Marta,"This was the second time I stayed at Liz's place, this time with my mum. Liz is a great host and a very nice person. She kindly picked us up and drove us to the coach station and made sure we had everything we needed. We got a bigger room, which is very well equipped. We loved the electric mattress! :)"
10768745,127850853,2017-01-21,63639265,Wayne,"Very cozy, quiet, clean place! If you're in the Albany area, Liz is a great host! Highly recommend "
10768745,128072217,2017-01-22,36959568,Natalya,"Great stay, wonderful atmosphere!"
10768745,128431399,2017-01-24,2883335,Alon,"Wonderful place, and great host! Very generous, comfortable and perfect for an over night stay."
10768745,128656629,2017-01-26,73110189,Anitha,"Liz is an extremely kind and gracious host.  She picked me up from the Amtrack station and showed me where my meeting was.  She had tea, coffee, milk and sweeter in the room.  She had cable and a heated bed.  She really thought of everything a guest Could possibly need.  Her place was exactly as described.  Very unique and charming place that felt clean and safe.  Thank you Liz "
10768745,131249887,2017-02-11,81458056,Kendall,Wonderful accommodations. <br/>
10768745,132361136,2017-02-17,94540399,Tatiana,"This little apartment is a home away from home. It's quiet, private, and restful. Liz's attention to detail shows, from the well-stocked bathroom to the fact that there is a tea-maker in addition to a coffee machine. Liz communicated well throughout, and check-in was smooth. "
10768745,133428643,2017-02-22,7788626,Adi,"Liz's house was wonderful. It was quiet, cozy and warm, and I had a great time there. "
10768745,135302329,2017-03-04,69543072,Regina,"Liz was the ultimate host. The unit was extremely comfortable and conveniently located. I arrived at 1am and the bed was already warm for me!!!! Liz activated the heated blanket prior to my arrival.  It is extremely cold here...18 degrees when I arrived so that was truly thoughtful of her. Nice sized, cable TV that literally watched me was also available. LOL....I was exhausted. I'll always stay here if I'm near Albany!😍😍😍😍😍"
10768745,136423216,2017-03-10,118075443,Winfred,"Everything was just like Elizabeth described it as being,"
10768745,136563971,2017-03-11,42586756,Ashley,"This space is awesome! I'm a bit of an anglophile so just the ambiance and decoration of the flat was enough to win me over. The bed was comfortable and though there's not a kitchen, there's a mini-fridge and microwave - all the essentials you need. It was private and had off street parking which for Albany, is a luxury! I hope to stay here again and would highly recommend you do as well!"
10768745,150377421,2017-05-07,61967603,Giovanny,Elizabeth was very nice and helpful her house is very cozy and has everything you need she supplies it. Will definitely recommend staying here
10768745,150690875,2017-05-08,15657683,Sam,"Excellent place to stay.  Beautiful room and neighborhood.  Easy check-in/out. Very nice amenities coffee, toaster, soap etc."
10768745,153081018,2017-05-19,112770548,P,"This is a very lovely suite in a Victorian home. Private. Very pretty area, park like setting, close to everything. Walkable to stores. Hostess has every detail covered, literally bring your toothbrush. The bed was super comfy. Huge t.v., cable, WiFi. Easy access. Definitely recommend. 💓🖒"
10768745,153725558,2017-05-21,14314245,David,Cozy and comfortable small apartment in a great neighborhood!
10768745,154463816,2017-05-24,7808239,Enid,"Elizabeth has done a great job of creating a private apartment feeling in her home.  The home is on a small park on a really quiet street, and I opened the windows at night to a quiet evening.  Elizabeth was great to communicate with and left nice treats in the apartment - bagels in the fridge, milk, etc..<br/>The only thing I would note is that the bed is a pull-out couch with a mattress topper - it is pretty comfortable for a pull out couch, but it is not a bed per se.  So if you need a firm mattress, it would not be the best fit."
10768745,157750712,2017-06-04,39423359,Will,"I was so pleased with Liz's place. It was very comfortable, homey, and it corresponded exactly with the description. Albany turned out to be a lovely place to visit. I'll want to stay at this Airbnb the next time I come to Albany in a year. "
10768745,160069531,2017-06-12,23500984,Ashley,Would easily stay here again with no hesitation!
10768745,163762808,2017-06-25,5065637,Ilga,"Lovely host, spacious room, and great location, including a very nice leafy park across the street. "
10768745,165675671,2017-07-01,1816078,Suzanne,Quaint and spacious and a great location. Would stay again!<br/>Spacious
10768745,166740729,2017-07-04,2722216,Wes,"This was my second stay at Elizabeth's place, and I was happy to find almost all of the unit in the same condition it had been earlier.  But there was no air conditioning, as of early July 2017.<br/>"
10768745,168505789,2017-07-09,138266758,Brian,"Beautiful place, great value"
10768745,169771004,2017-07-13,109345250,Mardy, Lovely 
10768745,172038509,2017-07-19,138398806,Akshit,Liz was a very good host :) We had a wonderful stay. Look forward to staying there again if I ever come to this place next time .
10768745,173092780,2017-07-22,135894667,Omar,"The description of this room does not do its character and coziness any justice. Such an accommodating and kind host, at a beautiful home at an awesome location. You're central to anywhere you want to go in Albany or the surrounding capital district. Would recommend to any and everyone, unless they're considering visiting the same time I am! (I'd want it for myself again lol)"
10768745,173615719,2017-07-23,107265523,Ian,"If you get a chance to book this room, snap it up! Exquisitely appointed, and lovely.  The bed is a fold out and very soft, so not for people who need a hard sleeping surface.  Elizabeth is a delightful, thoughtful and engaging hostess.  I wish I had more time to chat with her!"
10768745,174983126,2017-07-27,14292383,William,"Great location, huge room, and best price. "
10768745,175725170,2017-07-29,78833127,Annie,"The studio had a lot of character, typical old school Albany feel. Had a very pleasant stay."
10768745,178519493,2017-08-05,125905409,Morgan,"The studio was perfect for my stay in Albany. It was both extremely comfortable and beautifully decorated. Liz had all the basics covered, making it much easier to pack for my trip. The location was great, both off of the main drag enough to be peaceful and still close enough to be convenient. I definitely hope to stay again in the future!"
10768745,180941610,2017-08-11,9152445,Marshall,The room is filled with British Isles old world charm that reminded me of my stays in Wales as a child.  Liz is a fantastic host and a kind person. She was very understanding about a last minute change in my work schedule and took it upon herself to assist me in finding an apartment - I'm new to the Albany area. Recommend highly.
10768745,181360518,2017-08-12,2203986,Amy,"Perfect, comfortable, clean, and very quiet. I stopped to sleep while driving from montreal to NYC - and Elizabeth's was a much nicer experience than staying in a motel. The check in /out process was easy, the room large, and while I didn't meet Elizabeth in person, she was easy to communicate with and everything was ready for me. Strongly recommend."
10768745,181893158,2017-08-13,23211505,Erin,"Elizabeth's place was great - private and quiet. Liz was easy to communicate with, and answered questions promptly. A great value for the price!"
10768745,182860074,2017-08-15,30868100,Matteo,"Liz was a very helpful host. The studio apartment was well equipped with minifridge, air conditioning etc. I had a great stay and would definitely recommend staying with Elizabeth!"
10768745,187202001,2017-08-26,147500345,Ajani,Elizabeth was an amazing host <br/>Her place is even more beautiful in person and my stay there was amazing.<br/>Look forward to coming back.
10768745,187733013,2017-08-27,145236096,Peter,Very convenient location and clean space. Liz is very responsive :)
10768745,188814363,2017-08-30,147723198,Phyllis,"I felt right at home.  This, I believe, is the best compliment one can give when they are away from home.  There wasn't one thing I needed that was not included in my accommodation.  In addition, Elizabeth provided coffee, tea, biscuits, soaps (of all kinds), blow dryer, iron.  She supplied it all.  Elizabeth is warm, pleasant and very welcoming.  I highly recommend her accommodations.  I liked staying at Elizabeth's so much I have re-booked for a longer stay next week."
10768745,190198312,2017-09-03,110806938,Edi,"Cozy and cute place to stay.  Easy check in and out.  Elizabeth was quick to accept and respond to my reservation which was short notice.  Even though the bed is a pull out couch, it was very comfortable.  Everything I needed was available."
10768745,190938208,2017-09-05,139724702,Rachel,"Adorable place! I had a nice time staying there. Studio was the perfect size for me and had everything that I needed. Liz was also very nice, and quickly responded to messages"
10768745,191744096,2017-09-08,147723198,Phyllis,"Elizabeth's accommodation are clean, comfortable, bright and welcoming.<br/>This is the second time I have stayed with her, and just like my first visit,<br/>I felt right at home.<br/>I highly recommend Elizabeth and her accommodations."
10768745,192503392,2017-09-10,64191915,Fraz,This place was extremely comfortable even though the bed is a pull out couch it feels just like a bed and is paired with an extremely comfortable blanket and more pillows that you will know what to do with. Depending on body sizes it might be too small for two people. All the creature comforts are available in the room including a large TV. The decor made me feel right at home and super relaxed. I would definitely recommend this place for someone that needs a place to stay.
10768745,192905362,2017-09-11,84004239,Valerie,"Lots of character in this cozy safe large studio. Lots of extras, micro wave, fridge and plenty of toiliteries. Off street parking and plenty of privacy at Elizabeth's place."
10768745,193449691,2017-09-13,53350519,Tim,The apartment was as described. Elizabeth was extremely responsive.
10768745,194040972,2017-09-15,26023661,Juan Pablo,"Her place was super clean, cozy, and convenient! Thank you!"
10768745,194310879,2017-09-16,6927487,Emilia,"This is an ideal Airbnb experience. Liz is a wonderful host, she made the check in smooth, easy and convenient. The location was beautiful, the room was perfectly equipped with a mini-fridge, AC, coffee maker and a clean bathroom. Liz even went above and beyond to make my stay easy, by driving me to my exam in the morning. I wish all Airbnb's were this well organized! Highly, highly recommend."
10768745,195258397,2017-09-18,101081033,Joan,"The location of this room is excellent, the neighborhood lovely but this room is not as represented. Half of the house appears to be owner occupied and the other half a boarding house. The room I rented looked like someone was living there and moved out so a guest could check in. <br/>There were open bottles of juice and milk in the mini fridge, new but food items left,  many leftover toiletries in the bath including used bars of soap, a dish full of change on the top of a radiator. The closet was 3/4 full of old linens, pillows, junk, the floor wasn't even clear for my suitcase. Coffee pot was not clean. The room was filled with extension cords one being plugged into the next, this is a safety hazard, one was taped to the floor. <br/>The owner entered my room and unplugged the A/C when I ran out to buy a cup of coffee and told me I did not pay enough to keep A/C running or lights on if I were not in the room. <br/>There was no exterior lighting or hallway lighting so the only way to even get to the house or unlock exterior and interior door was with the flashlight on my phone.<br/>I wish I could post pictures that would actually show what this property looked like."
10768745,197143671,2017-09-24,107265523,Ian,Still a gem!  Wish I could book this place every time.
10768745,197446363,2017-09-25,148417789,Oluwasegun,Really nice host and easy to communicate with.
